,chapter_cat,article_cat,clause_id
793,dispute settlement,Scope,191
794,dispute settlement,Scope,191
795,dispute settlement,Scope,191
796,dispute settlement,Scope,191
797,dispute settlement,Scope,191
798,dispute settlement,Scope,191
799,dispute settlement,Scope,191
800,dispute settlement,Scope,191
801,dispute settlement,Scope,191
802,dispute settlement,Scope,191
803,dispute settlement,Scope,191
804,dispute settlement,Scope,191
805,dispute settlement,Scope,191
806,dispute settlement,Scope,191
807,dispute settlement,Scope,191
808,dispute settlement,Scope,191
809,dispute settlement,Scope,191
810,dispute settlement,Scope,191
811,dispute settlement,Scope,191
812,dispute settlement,Scope,191
813,dispute settlement,Scope,191
814,dispute settlement,Scope,191
815,dispute settlement,Scope,191
816,dispute settlement,Scope,191
817,dispute settlement,Scope,191
818,dispute settlement,Scope,191
819,dispute settlement,Scope,191
820,dispute settlement,Scope,191
821,dispute settlement,Scope,191
822,dispute settlement,Scope,191
823,dispute settlement,Scope,191
824,dispute settlement,Scope,191
825,dispute settlement,Scope,191
826,dispute settlement,Scope,191
827,dispute settlement,Scope,191
828,dispute settlement,Scope,191
829,dispute settlement,Scope,191
830,dispute settlement,Scope,191
831,dispute settlement,Scope,191
832,dispute settlement,Scope,191
833,dispute settlement,Scope,191
834,dispute settlement,Scope,191
835,dispute settlement,Scope,191
836,dispute settlement,Scope,191
837,dispute settlement,Scope,191
838,dispute settlement,Scope,191
839,dispute settlement,Scope,191
840,dispute settlement,Scope,191
841,dispute settlement,Definitions,144
842,dispute settlement,General Provisions,156
843,dispute settlement,General Provisions,156
844,dispute settlement,General Provisions,156
845,dispute settlement,General Provisions,156
846,dispute settlement,General Provisions,156
847,dispute settlement,General Provisions,156
848,dispute settlement,General Provisions,156
849,dispute settlement,General Provisions,156
850,dispute settlement,General Provisions,156
851,dispute settlement,General Provisions,156
852,dispute settlement,General Provisions,156
853,dispute settlement,General Provisions,156
854,dispute settlement,General Provisions,156
855,dispute settlement,General Provisions,156
856,dispute settlement,General Provisions,156
857,dispute settlement,General Provisions,156
858,dispute settlement,General Provisions,156
859,dispute settlement,General Provisions,156
860,dispute settlement,General Provisions,156
861,dispute settlement,General Provisions,156
862,dispute settlement,General Provisions,156
863,dispute settlement,General Provisions,156
864,dispute settlement,General Provisions,156
865,dispute settlement,General Provisions,156
866,dispute settlement,General Provisions,156
867,dispute settlement,General Provisions,156
868,dispute settlement,General Provisions,156
869,dispute settlement,General Provisions,156
870,dispute settlement,General Provisions,156
871,dispute settlement,General Provisions,156
872,dispute settlement,General Provisions,156
873,dispute settlement,Choice Of Forum,133
874,dispute settlement,Choice Of Forum,133
875,dispute settlement,Choice Of Forum,133
876,dispute settlement,Choice Of Forum,133
877,dispute settlement,Choice Of Forum,133
878,dispute settlement,Choice Of Forum,133
879,dispute settlement,Choice Of Forum,133
880,dispute settlement,Choice Of Forum,133
881,dispute settlement,Choice Of Forum,133
882,dispute settlement,Choice Of Forum,133
883,dispute settlement,Choice Of Forum,133
884,dispute settlement,Choice Of Forum,133
885,dispute settlement,Choice Of Forum,133
886,dispute settlement,Choice Of Forum,133
887,dispute settlement,Choice Of Forum,133
888,dispute settlement,Choice Of Forum,133
889,dispute settlement,Choice Of Forum,133
890,dispute settlement,Choice Of Forum,133
891,dispute settlement,Choice Of Forum,133
892,dispute settlement,Choice Of Forum,133
893,dispute settlement,Choice Of Forum,133
894,dispute settlement,Choice Of Forum,133
895,dispute settlement,Choice Of Forum,133
896,dispute settlement,Choice Of Forum,133
897,dispute settlement,Choice Of Forum,133
898,dispute settlement,Choice Of Forum,133
899,dispute settlement,Choice Of Forum,133
900,dispute settlement,Choice Of Forum,133
901,dispute settlement,Choice Of Forum,133
902,dispute settlement,Choice Of Forum,133
903,dispute settlement,Choice Of Forum,133
904,dispute settlement,Choice Of Forum,133
905,dispute settlement,Choice Of Forum,133
906,dispute settlement,Choice Of Forum,133
907,dispute settlement,Choice Of Forum,133
908,dispute settlement,Choice Of Forum,133
909,dispute settlement,Choice Of Forum,133
910,dispute settlement,Choice Of Forum,133
911,dispute settlement,Choice Of Forum,133
912,dispute settlement,Choice Of Forum,133
913,dispute settlement,Choice Of Forum,133
914,dispute settlement,Choice Of Forum,133
915,dispute settlement,Choice Of Forum,133
916,dispute settlement,Choice Of Forum,133
917,dispute settlement,Choice Of Forum,133
918,dispute settlement,Choice Of Forum,133
919,dispute settlement,Choice Of Forum,133
920,dispute settlement,Choice Of Forum,133
921,dispute settlement,Choice Of Forum,133
922,dispute settlement,Choice Of Forum,133
923,dispute settlement,Choice Of Forum,133
924,dispute settlement,Choice Of Forum,133
925,dispute settlement,Choice Of Forum,133
926,dispute settlement,Choice Of Forum,133
927,dispute settlement,Choice Of Forum,133
928,dispute settlement,Choice Of Forum,133
929,dispute settlement,Choice Of Forum,133
930,dispute settlement,Choice Of Forum,133
931,dispute settlement,Choice Of Forum,133
932,dispute settlement,Choice Of Forum,133
933,dispute settlement,Choice Of Forum,133
934,dispute settlement,Choice Of Forum,133
935,dispute settlement,Choice Of Forum,133
936,dispute settlement,Choice Of Forum,133
937,dispute settlement,Choice Of Forum,133
938,dispute settlement,Choice Of Forum,133
939,dispute settlement,Choice Of Forum,133
940,dispute settlement,Choice Of Forum,133
941,dispute settlement,Choice Of Forum,133
942,dispute settlement,Choice Of Forum,133
943,dispute settlement,Choice Of Forum,133
944,dispute settlement,Choice Of Forum,133
945,dispute settlement,Choice Of Forum,133
946,dispute settlement,Choice Of Forum,133
947,dispute settlement,Choice Of Forum,133
948,dispute settlement,Choice Of Forum,133
949,dispute settlement,Choice Of Forum,133
950,dispute settlement,Choice Of Forum,133
951,dispute settlement,Choice Of Forum,133
952,dispute settlement,Choice Of Forum,133
953,dispute settlement,Choice Of Forum,133
954,dispute settlement,Choice Of Forum,133
955,dispute settlement,Choice Of Forum,133
956,dispute settlement,Choice Of Forum,133
957,dispute settlement,Choice Of Forum,133
958,dispute settlement,Choice Of Forum,133
959,dispute settlement,Choice Of Forum,133
960,dispute settlement,Choice Of Forum,133
961,dispute settlement,Choice Of Forum,133
962,dispute settlement,Choice Of Forum,133
963,dispute settlement,Choice Of Forum,133
964,dispute settlement,Choice Of Forum,133
965,dispute settlement,Choice Of Forum,133
966,dispute settlement,Choice Of Forum,133
